month;weekday;day;hour;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;seasonN;qtd
6;4;14;18;1;30;33;17;60;21;1013;2;1437
6;4;14;19;1;29;31;19;66;22;1013;2;1039
6;4;14;20;1;27;29;19;64;20;1014;2;750
6;4;14;21;1;27;28;18;60;18;1015;2;536
6;4;14;22;1;26;27;14;60;18;1015;2;367
6;4;14;23;1;25;25;10;65;18;1015;2;172
6;5;15;0;1;24;24;8;69;18;1015;2;74
6;5;15;1;1;23;23;3;72;18;1015;2;35
6;5;15;2;1;23;23;4;74;18;1015;2;19
6;5;15;3;1;23;23;8;74;18;1015;2;9
6;5;15;4;1;23;23;9;74;18;1015;2;17
6;5;15;5;1;22;22;11;77;18;1014;2;115
6;5;15;6;1;22;22;10;78;18;1015;2;398
6;5;15;7;1;23;23;7;75;18;1016;2;974
6;5;15;8;1;24;24;2;71;18;1016;2;1225
6;5;15;9;1;25;26;4;63;17;1015;2;608
6;5;15;10;1;27;28;9;56;17;1015;2;426
6;5;15;11;1;28;28;12;46;15;1015;2;452
6;5;15;12;1;29;29;15;41;14;1015;2;591
6;5;15;13;1;29;29;16;43;15;1014;2;589
6;5;15;14;1;29;30;18;49;17;1014;2;570
6;5;15;15;1;29;30;19;51;18;1014;2;685
6;5;15;16;1;29;30;19;54;19;1013;2;999
6;5;15;17;1;28;29;19;57;19;1012;2;1712
6;5;15;18;1;28;29;21;58;19;1012;2;1472
6;5;15;19;1;27;28;18;62;19;1013;2;970
6;5;15;20;1;26;27;16;68;20;1013;2;703
6;5;15;21;1;25;26;13;75;20;1014;2;565
6;5;15;22;1;24;24;14;76;19;1014;2;436
6;5;15;23;1;23;23;15;78;19;1014;2;199
6;6;16;0;1;22;22;16;78;18;1013;2;99
6;6;16;1;1;22;22;14;78;18;1013;2;41
6;6;16;2;1;22;22;12;81;18;1013;2;21
6;6;16;3;1;22;22;7;84;19;1012;2;11
6;6;16;4;1;22;22;8;83;19;1013;2;17
6;6;16;5;1;22;22;6;83;19;1013;2;108
6;6;16;6;1;22;22;7;83;19;1013;2;344
6;6;16;7;1;22;22;10;83;19;1013;2;810
6;6;16;8;1;23;23;4;80;19;1013;2;1207
6;6;16;9;1;24;24;0;78;20;1013;2;734
6;6;16;10;1;24;25;0;81;21;1013;2;464
6;6;16;11;1;25;26;4;77;21;1013;2;572
6;6;16;12;1;26;28;6;73;21;1013;2;632
6;6;16;13;1;28;30;12;67;21;1012;2;658
6;6;16;14;1;28;30;10;66;21;1012;2;588
6;6;16;15;1;28;30;10;66;21;1011;2;747
6;6;16;16;1;29;31;8;63;21;1011;2;1069
6;6;16;17;1;28;30;6;65;21;1011;2;1535
6;6;16;18;1;28;31;8;68;22;1011;2;1119
6;6;16;19;1;28;31;10;70;22;1011;2;729
6;6;16;20;1;27;29;16;76;22;1011;2;454
6;6;16;21;1;24;25;11;85;21;1012;2;249
6;6;16;22;1;24;25;6;96;23;1012;2;117
6;6;16;23;1;24;25;8;92;22;1012;2;140
6;7;17;0;0;23;24;1;94;22;1012;2;115
6;7;17;1;0;23;24;4;94;22;1011;2;102
6;7;17;2;0;23;24;2;94;22;1011;2;71
6;7;17;3;0;23;24;6;94;22;1011;2;43
6;7;17;4;0;23;24;13;94;22;1011;2;14
6;7;17;5;0;23;24;14;94;22;1011;2;37
6;7;17;6;0;23;24;10;94;22;1012;2;41
6;7;17;7;0;23;24;14;94;22;1012;2;165
6;7;17;8;0;24;25;15;94;23;1012;2;378
6;7;17;9;0;24;25;16;89;22;1013;2;613
6;7;17;10;0;24;25;14;89;22;1013;2;806
6;7;17;11;0;26;28;14;82;23;1013;2;919
6;7;17;12;0;27;30;17;78;23;1012;2;1070
6;7;17;13;0;29;32;15;70;23;1012;2;1018
6;7;17;14;0;30;34;14;67;23;1011;2;1095
6;7;17;15;0;29;33;18;69;23;1011;2;1060
6;7;17;16;0;30;34;17;68;23;1010;2;983
6;7;17;17;0;31;35;19;62;22;1010;2;1012
6;7;17;18;0;30;34;23;66;23;1010;2;884
6;7;17;19;0;28;32;21;72;23;1011;2;816
6;7;17;20;0;27;30;19;74;22;1011;2;690
6;7;17;21;0;26;28;19;80;23;1011;2;530
6;7;17;22;0;26;28;20;84;23;1011;2;442
6;7;17;23;0;25;27;19;87;23;1012;2;289
6;1;18;0;0;25;26;20;89;23;1012;2;218
6;1;18;1;0;25;26;18;89;23;1011;2;150
6;1;18;2;0;25;26;20;89;23;1011;2;144
6;1;18;3;0;24;25;19;93;23;1010;2;63
6;1;18;4;0;24;25;19;93;23;1010;2;20
6;1;18;5;0;25;26;18;89;23;1011;2;22
6;1;18;6;0;25;26;17;89;23;1011;2;39
6;1;18;7;0;26;28;22;85;23;1012;2;142
6;1;18;8;0;26;28;18;84;23;1012;2;265
6;1;18;9;0;27;30;23;77;23;1011;2;539
6;1;18;10;0;29;33;25;73;24;1011;2;752
6;1;18;11;0;30;34;25;67;23;1011;2;987
6;1;18;12;0;31;36;24;62;23;1010;2;970
6;1;18;13;0;32;37;22;59;23;1009;2;853
6;1;18;14;0;33;38;26;57;23;1009;2;827
6;1;18;15;0;33;37;31;54;22;1009;2;851
6;1;18;16;0;33;38;30;54;23;1008;2;754
6;1;18;17;0;32;37;31;58;23;1008;2;789
6;1;18;18;0;32;37;32;59;23;1008;2;714
6;1;18;19;0;31;36;31;59;22;1008;2;655
6;1;18;20;0;30;34;29;63;23;1009;2;588
6;1;18;21;0;29;33;26;68;23;1010;2;413
6;1;18;22;0;29;33;26;70;23;1010;2;260
6;1;18;23;0;29;33;28;70;23;1010;2;146
6;2;19;0;1;29;32;27;70;23;1010;2;64
6;2;19;1;1;28;31;26;70;22;1010;2;22
6;2;19;2;1;28;31;28;70;22;1010;2;18
6;2;19;3;1;28;30;28;72;22;1010;2;9
6;2;19;4;1;27;30;22;79;23;1010;2;11
6;2;19;5;1;27;30;24;79;23;1010;2;124
6;2;19;6;1;27;29;27;75;22;1011;2;381
6;2;19;7;1;27;29;27;74;22;1011;2;817
6;2;19;8;1;27;29;27;72;21;1011;2;1001
6;2;19;9;1;27;30;29;70;21;1011;2;491
6;2;19;10;1;28;31;36;70;22;1011;2;419
6;2;19;11;1;29;32;38;65;22;1011;2;454
6;2;19;12;1;31;34;35;60;22;1010;2;586
6;2;19;13;1;31;35;37;59;22;1009;2;569
6;2;19;14;1;31;35;33;59;22;1009;2;536
6;2;19;15;1;30;33;34;66;22;1010;2;430
6;2;19;16;1;23;24;22;90;22;1010;2;265
6;2;19;17;1;24;25;14;94;23;1010;2;564
6;2;19;18;1;24;25;13;94;23;1010;2;741
6;2;19;19;1;25;26;11;91;23;1011;2;666
6;2;19;20;1;25;26;9;91;23;1011;2;549
6;2;19;21;1;24;25;16;91;22;1012;2;371
6;2;19;22;1;24;25;14;91;22;1012;2;228
6;2;19;23;1;23;24;12;94;22;1012;2;107
6;3;20;0;1;23;24;16;91;21;1012;2;43
6;3;20;1;1;22;23;13;92;21;1012;2;20
6;3;20;2;1;22;23;11;94;21;1013;2;16
6;3;20;3;1;22;23;8;94;21;1013;2;3
6;3;20;4;1;22;23;6;94;21;1013;2;12
6;3;20;5;1;21;21;9;99;21;1014;2;134
6;3;20;6;1;22;22;9;96;21;1014;2;444
6;3;20;7;1;23;24;12;86;20;1015;2;1090
6;3;20;8;1;24;25;11;73;19;1015;2;1243
6;3;20;9;1;26;26;10;57;17;1015;2;549
6;3;20;10;1;28;28;12;49;16;1016;2;424
6;3;20;11;1;29;29;14;46;16;1015;2;546
6;3;20;12;1;30;29;5;40;15;1015;2;596
6;3;20;13;1;29;28;10;37;13;1015;2;569
6;3;20;14;1;30;29;18;34;13;1015;2;490
6;3;20;15;1;31;30;18;33;13;1014;2;599
6;3;20;16;1;29;30;24;47;17;1014;2;984
6;3;20;17;1;29;30;28;54;19;1014;2;1736
6;3;20;18;1;28;29;28;55;18;1014;2;1506
6;3;20;19;1;28;29;23;55;18;1015;2;1030
6;3;20;20;1;27;28;17;59;19;1015;2;778
6;3;20;21;1;26;27;16;69;20;1015;2;624
6;3;20;22;1;25;26;15;77;21;1015;2;365
6;3;20;23;1;25;25;15;74;20;1015;2;176
6;4;21;0;1;25;25;14;71;19;1015;3;82
6;4;21;1;1;24;24;10;74;19;1015;3;28
6;4;21;2;1;23;23;11;76;19;1014;3;11
6;4;21;3;1;23;23;11;80;19;1014;3;5
6;4;21;4;1;22;22;9;83;19;1014;3;18
6;4;21;5;1;22;22;7;83;19;1015;3;137
6;4;21;6;1;22;22;11;83;19;1015;3;433
6;4;21;7;1;23;23;14;83;20;1015;3;1000
6;4;21;8;1;24;25;15;81;21;1015;3;1349
6;4;21;9;1;26;28;13;76;22;1015;3;585
6;4;21;10;1;28;30;16;71;22;1015;3;440
6;4;21;11;1;29;31;18;64;21;1015;3;486
6;4;21;12;1;30;30;15;50;18;1014;3;586
6;4;21;13;1;30;30;17;41;15;1014;3;591
6;4;21;14;1;31;31;23;36;14;1013;3;551
6;4;21;15;1;31;30;22;34;14;1013;3;566
6;4;21;16;1;30;31;21;47;17;1013;3;967
6;4;21;17;1;30;31;21;52;19;1013;3;1701
6;4;21;18;1;30;31;19;52;19;1013;3;1482
6;4;21;19;1;29;30;16;54;19;1014;3;1007
6;4;21;20;1;28;30;13;62;20;1014;3;832
6;4;21;21;1;28;30;9;66;21;1014;3;578
6;4;21;22;1;27;29;9;71;22;1014;3;363
6;4;21;23;1;27;29;11;72;21;1015;3;212
6;5;22;0;1;27;29;8;70;21;1015;3;101
6;5;22;1;1;27;28;6;72;21;1015;3;29
6;5;22;2;1;26;28;9;77;22;1015;3;25
6;5;22;3;1;26;27;10;80;22;1015;3;14
6;5;22;4;1;24;25;6;83;21;1015;3;15
6;5;22;5;1;24;25;1;88;22;1015;3;114
6;5;22;6;1;25;26;4;82;21;1016;3;440
6;5;22;7;1;26;27;7;79;22;1016;3;956
6;5;22;8;1;27;29;6;76;22;1016;3;1274
6;5;22;9;1;28;30;10;72;22;1016;3;626
6;5;22;10;1;29;32;13;68;22;1015;3;392
6;5;22;11;1;30;33;14;66;23;1016;3;474
6;5;22;12;1;31;33;15;55;20;1016;3;615
6;5;22;13;1;31;33;15;53;20;1015;3;579
6;5;22;14;1;31;34;18;55;21;1015;3;573
6;5;22;15;1;31;33;16;53;20;1015;3;610
6;5;22;16;1;31;34;18;54;21;1014;3;924
6;5;22;17;1;31;35;16;58;22;1014;3;1582
6;5;22;18;1;31;35;14;59;22;1014;3;1369
6;5;22;19;1;30;34;15;68;23;1013;3;936
6;5;22;20;1;29;33;14;72;23;1014;3;712
6;5;22;21;1;28;32;13;72;23;1014;3;528
6;5;22;22;1;27;31;12;83;24;1014;3;384
6;5;22;23;1;27;30;12;86;24;1014;3;227
6;6;23;0;1;26;29;12;87;24;1013;3;104
6;6;23;1;1;26;28;12;83;23;1013;3;84
6;6;23;2;1;26;28;15;79;22;1012;3;29
6;6;23;3;1;26;28;16;81;22;1012;3;7
6;6;23;4;1;26;28;17;80;22;1011;3;14
6;6;23;5;1;25;26;19;82;22;1012;3;94
6;6;23;6;1;23;24;23;89;22;1012;3;117
6;6;23;7;1;23;24;21;94;22;1011;3;469
6;6;23;8;1;23;24;21;98;23;1011;3;1170
6;6;23;9;1;25;26;25;90;23;1010;3;761
6;6;23;10;1;27;30;26;81;24;1009;3;399
6;6;23;11;1;29;34;29;71;23;1009;3;486
6;6;23;12;1;31;36;28;66;24;1008;3;650
6;6;23;13;1;30;34;29;65;23;1008;3;601
6;6;23;14;1;31;35;35;64;23;1007;3;634
6;6;23;15;1;30;34;36;67;23;1007;3;742
6;6;23;16;1;28;34;25;80;25;1006;3;815
6;6;23;17;1;30;35;24;72;24;1005;3;1535
6;6;23;18;1;31;36;22;68;24;1005;3;1086
6;6;23;19;1;30;35;22;66;23;1005;3;858
6;6;23;20;1;29;33;21;68;23;1005;3;692
6;6;23;21;1;29;34;21;72;24;1005;3;468
6;6;23;22;1;29;33;21;72;23;1005;3;386
6;6;23;23;1;29;33;23;70;23;1005;3;317
6;7;24;0;0;29;32;24;68;22;1004;3;222
6;7;24;1;0;28;31;20;68;22;1004;3;126
6;7;24;2;0;27;30;17;75;22;1003;3;42
6;7;24;3;0;26;29;18;84;23;1002;3;26
6;7;24;4;0;26;29;37;86;24;1002;3;9
6;7;24;5;0;23;24;18;89;21;1004;3;26
6;7;24;6;0;23;24;14;89;21;1006;3;70
6;7;24;7;0;24;25;18;81;20;1007;3;196
6;7;24;8;0;26;27;20;66;19;1008;3;452
6;7;24;9;0;27;28;27;62;19;1009;3;718
6;7;24;10;0;28;29;31;58;18;1010;3;878
6;7;24;11;0;29;29;30;50;17;1011;3;1005
6;7;24;12;0;30;30;25;45;16;1011;3;1073
6;7;24;13;0;31;31;26;41;16;1011;3;1102
6;7;24;14;0;32;32;26;39;16;1011;3;1170
6;7;24;15;0;30;30;18;38;15;1011;3;1181
6;7;24;16;0;31;31;21;37;15;1012;3;997
6;7;24;17;0;30;30;19;38;14;1012;3;1067
6;7;24;18;0;30;29;17;38;14;1012;3;911
6;7;24;19;0;29;29;14;39;14;1012;3;856
6;7;24;20;0;28;28;10;41;14;1013;3;800
6;7;24;21;0;27;27;7;46;15;1014;3;600
6;7;24;22;0;27;27;8;48;15;1014;3;430
6;7;24;23;0;26;26;7;55;16;1014;3;364
6;1;25;0;0;24;24;10;69;18;1014;3;263
6;1;25;1;0;25;25;11;61;16;1014;3;199
6;1;25;2;0;25;25;11;50;14;1014;3;102
6;1;25;3;0;24;24;12;57;15;1014;3;54
6;1;25;4;0;23;23;10;65;16;1015;3;23
6;1;25;5;0;22;22;3;68;16;1015;3;32
6;1;25;6;0;24;24;7;63;16;1016;3;69
6;1;25;7;0;25;25;12;58;16;1016;3;158
6;1;25;8;0;26;26;16;52;15;1017;3;325
6;1;25;9;0;26;26;19;53;16;1017;3;531
6;1;25;10;0;27;27;14;50;16;1017;3;842
6;1;25;11;0;28;28;14;44;15;1017;3;915
6;1;25;12;0;29;29;19;43;15;1016;3;1137
6;1;25;13;0;29;29;20;41;14;1016;3;1182
6;1;25;14;0;30;30;18;37;14;1015;3;1140
6;1;25;15;0;31;30;11;32;13;1015;3;1111
6;1;25;16;0;31;30;13;30;11;1014;3;1089
6;1;25;17;0;30;29;21;29;10;1014;3;996
6;1;25;18;0;29;28;28;29;9;1015;3;940
6;1;25;19;0;28;27;27;28;8;1016;3;806
6;1;25;20;0;27;26;20;31;8;1016;3;735
6;1;25;21;0;26;25;15;32;8;1016;3;484
6;1;25;22;0;25;24;9;34;8;1017;3;287
6;1;25;23;0;24;23;10;35;7;1017;3;201
6;2;26;0;1;24;23;12;34;7;1017;3;83
6;2;26;1;1;23;22;11;38;8;1017;3;35
6;2;26;2;1;23;22;12;39;8;1017;3;7
6;2;26;3;1;23;22;14;39;8;1017;3;12
6;2;26;4;1;21;21;17;45;9;1018;3;11
6;2;26;5;1;21;21;13;50;10;1018;3;114
6;2;26;6;1;21;21;13;52;11;1018;3;369
6;2;26;7;1;22;22;10;49;11;1018;3;943
6;2;26;8;1;24;24;15;39;9;1018;3;1142
6;2;26;9;1;26;25;15;29;6;1018;3;526
6;2;26;10;1;26;25;17;25;5;1019;3;410
6;2;26;11;1;27;26;18;27;6;1018;3;539
6;2;26;12;1;27;26;5;27;6;1018;3;642
6;2;26;13;1;27;26;11;27;7;1017;3;660
6;2;26;14;1;28;27;10;27;7;1017;3;650
6;2;26;15;1;29;28;17;27;8;1016;3;755
6;2;26;16;1;28;27;20;28;8;1016;3;1130
6;2;26;17;1;28;27;18;29;9;1015;3;1834
6;2;26;18;1;27;27;16;31;9;1015;3;1536
6;2;26;19;1;26;26;18;40;11;1015;3;1104
6;2;26;20;1;26;26;18;45;13;1015;3;762
6;2;26;21;1;25;25;19;50;14;1015;3;521
6;2;26;22;1;24;24;20;58;15;1015;3;366
6;2;26;23;1;24;24;17;63;17;1015;3;241
6;3;27;0;1;24;24;16;54;14;1016;3;115
6;3;27;1;1;23;23;14;49;11;1015;3;20
6;3;27;2;1;22;22;12;50;11;1015;3;16
6;3;27;3;1;22;22;9;50;11;1015;3;2
6;3;27;4;1;20;20;7;56;11;1016;3;14
6;3;27;5;1;21;21;14;53;11;1016;3;136
6;3;27;6;1;21;21;4;56;12;1017;3;438
6;3;27;7;1;22;22;5;54;12;1017;3;1038
6;3;27;8;1;23;23;14;47;11;1017;3;1588
6;3;27;9;1;24;24;15;44;11;1017;3;763
6;3;27;10;1;25;25;13;41;11;1017;3;467
6;3;27;11;1;26;26;15;39;11;1016;3;567
6;3;27;12;1;27;27;14;35;10;1016;3;629
6;3;27;13;1;26;26;17;32;8;1016;3;609
6;3;27;14;1;27;26;18;33;9;1015;3;601
6;3;27;15;1;24;24;19;46;12;1015;3;626
6;3;27;16;1;25;25;12;43;12;1015;3;1068
6;3;27;17;1;26;26;10;38;10;1015;3;1879
6;3;27;18;1;27;26;16;32;8;1015;3;1492
6;3;27;19;1;26;25;20;32;8;1015;3;1006
6;3;27;20;1;24;23;22;35;8;1016;3;791
6;3;27;21;1;23;22;24;39;9;1017;3;522
6;3;27;22;1;22;21;20;41;8;1018;3;430
6;3;27;23;1;21;21;15;42;8;1019;3;198
6;4;28;0;1;20;20;12;48;9;1019;3;85
6;4;28;1;1;19;19;7;52;9;1019;3;25
6;4;28;2;1;18;18;5;58;10;1019;3;13
6;4;28;3;1;19;19;7;56;10;1019;3;4
6;4;28;4;1;17;17;7;62;10;1020;3;13
6;4;28;5;1;17;17;6;67;11;1020;3;128
6;4;28;6;1;17;17;7;68;11;1021;3;404
6;4;28;7;1;19;19;7;59;11;1022;3;1068
6;4;28;8;1;21;21;6;54;11;1022;3;1411
6;4;28;9;1;22;22;6;50;11;1022;3;631
6;4;28;10;1;24;23;9;41;9;1022;3;387
6;4;28;11;1;25;24;16;32;7;1022;3;518
6;4;28;12;1;26;25;16;33;8;1022;3;613
6;4;28;13;1;27;27;14;33;9;1021;3;605
6;4;28;14;1;27;26;10;31;8;1021;3;614
6;4;28;15;1;28;27;12;29;8;1021;3;690
6;4;28;16;1;28;27;10;28;8;1020;3;1081
6;4;28;17;1;27;27;9;34;10;1020;3;1856
6;4;28;18;1;26;26;16;40;12;1020;3;1568
6;4;28;19;1;25;25;20;45;13;1020;3;1018
6;4;28;20;1;24;24;20;49;13;1020;3;882
6;4;28;21;1;23;23;19;54;14;1020;3;635
6;4;28;22;1;23;23;23;59;15;1021;3;446
6;4;28;23;1;22;22;22;63;15;1021;3;198
6;5;29;0;1;21;21;21;67;15;1021;3;75
6;5;29;1;1;21;21;21;66;14;1021;3;30
6;5;29;2;1;21;21;18;68;15;1021;3;13
6;5;29;3;1;21;21;17;71;15;1021;3;6
6;5;29;4;1;19;19;13;77;15;1021;3;9
6;5;29;5;1;19;19;11;82;16;1021;3;127
6;5;29;6;1;20;20;16;79;16;1021;3;415
6;5;29;7;1;21;21;17;78;17;1021;3;999
6;5;29;8;1;22;22;19;73;17;1021;3;1359
6;5;29;9;1;25;25;21;60;16;1020;3;606
6;5;29;10;1;27;27;23;50;15;1020;3;401
6;5;29;11;1;28;28;21;48;16;1020;3;490
6;5;29;12;1;29;29;15;48;17;1019;3;587
6;5;29;13;1;30;31;16;47;18;1018;3;595
6;5;29;14;1;31;32;21;46;18;1018;3;567
6;5;29;15;1;32;32;21;43;17;1018;3;689
6;5;29;16;1;32;32;21;41;17;1017;3;969
6;5;29;17;1;31;32;28;46;18;1017;3;1581
6;5;29;18;1;30;32;28;52;20;1017;3;1429
6;5;29;19;1;29;31;24;55;19;1017;3;1055
6;5;29;20;1;28;29;23;55;18;1017;3;835
6;5;29;21;1;28;29;25;55;18;1017;3;527
6;5;29;22;1;27;28;26;54;17;1017;3;375
6;5;29;23;1;26;27;26;58;18;1017;3;206
6;6;30;0;1;26;27;24;60;18;1017;3;106
6;6;30;1;1;25;26;20;60;17;1018;3;54
6;6;30;2;1;25;25;19;63;17;1018;3;41
6;6;30;3;1;24;24;19;65;17;1017;3;15
6;6;30;4;1;23;23;19;68;17;1017;3;17
6;6;30;5;1;23;23;20;69;17;1017;3;104
6;6;30;6;1;23;23;15;69;17;1017;3;359
6;6;30;7;1;24;24;16;66;17;1017;3;832
6;6;30;8;1;25;26;17;62;18;1017;3;1317
6;6;30;9;1;26;27;17;63;19;1018;3;679
6;6;30;10;1;27;28;17;60;19;1017;3;522
6;6;30;11;1;30;31;19;52;19;1017;3;620
6;6;30;12;1;32;33;20;49;20;1016;3;691
6;6;30;13;1;33;35;25;46;19;1015;3;684
6;6;30;14;1;34;36;30;42;19;1014;3;670
6;6;30;15;1;33;35;29;41;18;1014;3;835
6;6;30;16;1;32;33;33;44;19;1014;3;1115
6;6;30;17;1;32;34;31;48;20;1013;3;1394
6;6;30;18;1;32;35;29;51;21;1014;3;1043
6;6;30;19;1;30;33;21;60;22;1014;3;868
6;6;30;20;1;29;31;18;64;21;1015;3;658
6;6;30;21;1;29;31;20;62;21;1015;3;476
6;6;30;22;1;28;30;19;64;21;1015;3;391
6;6;30;23;1;27;29;18;71;22;1015;3;261
7;7;1;0;0;27;29;21;74;22;1015;3;189
7;7;1;1;0;27;29;20;74;22;1015;3;121
7;7;1;2;0;26;28;23;77;22;1014;3;84
7;7;1;3;0;25;27;23;79;21;1013;3;36
7;7;1;4;0;25;27;19;79;21;1013;3;18
7;7;1;5;0;25;27;18;82;22;1013;3;38
7;7;1;6;0;25;27;19;82;22;1013;3;76
7;7;1;7;0;26;28;19;83;23;1014;3;167
7;7;1;8;0;27;29;23;80;23;1014;3;344
7;7;1;9;0;28;31;24;76;23;1013;3;561
7;7;1;10;0;28;31;23;74;23;1013;3;780
7;7;1;11;0;30;34;16;67;23;1013;3;930
7;7;1;12;0;31;35;22;62;23;1013;3;940
7;7;1;13;0;32;36;25;60;23;1012;3;942
7;7;1;14;0;33;38;25;57;23;1011;3;829
7;7;1;15;0;33;37;27;57;23;1011;3;725
7;7;1;16;0;25;27;6;85;22;1012;3;498
7;7;1;17;0;27;29;0;79;23;1011;3;752
7;7;1;18;0;28;31;0;71;22;1012;3;734
7;7;1;19;0;29;33;0;71;23;1012;3;790
7;7;1;20;0;29;34;1;76;24;1013;3;642
7;7;1;21;0;27;31;8;84;24;1014;3;555
7;7;1;22;0;26;29;11;87;24;1014;3;366
7;7;1;23;0;25;27;10;89;23;1014;3;292
7;1;2;0;0;25;26;9;89;23;1014;3;176
7;1;2;1;0;25;26;7;89;23;1014;3;167
7;1;2;2;0;25;26;6;89;23;1014;3;98
7;1;2;3;0;25;26;4;89;23;1014;3;47
7;1;2;4;0;24;25;0;93;23;1015;3;12
7;1;2;5;0;24;25;5;94;23;1015;3;29
7;1;2;6;0;25;26;6;90;23;1016;3;79
7;1;2;7;0;27;29;6;71;21;1017;3;173
7;1;2;8;0;29;31;8;63;21;1017;3;342
7;1;2;9;0;29;31;8;59;20;1017;3;568
7;1;2;10;0;30;33;11;56;21;1017;3;796
7;1;2;11;0;31;33;9;51;20;1017;3;937
7;1;2;12;0;32;33;7;45;18;1017;3;1028
7;1;2;13;0;33;34;12;42;18;1016;3;1070
7;1;2;14;0;33;34;13;41;18;1016;3;1136
7;1;2;15;0;33;34;10;41;18;1015;3;1115
7;1;2;16;0;33;34;13;41;18;1015;3;1031
7;1;2;17;0;33;34;20;45;19;1015;3;990
7;1;2;18;0;31;33;15;54;20;1015;3;887
7;1;2;19;0;29;32;9;63;22;1015;3;925
7;1;2;20;0;29;33;12;68;23;1015;3;787
7;1;2;21;0;28;32;11;70;22;1016;3;575
7;1;2;22;0;28;31;11;72;23;1016;3;378
7;1;2;23;0;27;30;11;77;23;1016;3;237
7;2;3;0;1;27;30;9;79;23;1016;3;114
7;2;3;1;1;27;30;7;79;23;1015;3;72
7;2;3;2;1;27;29;6;79;23;1015;3;44
7;2;3;3;1;26;27;4;80;22;1015;3;6
7;2;3;4;1;26;28;0;80;22;1016;3;15
7;2;3;5;1;24;26;9;82;21;1016;3;73
7;2;3;6;1;26;27;10;76;21;1016;3;232
7;2;3;7;1;27;28;12;65;20;1017;3;520
7;2;3;8;1;28;29;14;57;19;1017;3;734
7;2;3;9;1;30;31;18;51;18;1017;3;694
7;2;3;10;1;31;32;19;47;18;1017;3;784
7;2;3;11;1;32;32;18;43;17;1017;3;897
7;2;3;12;1;32;32;13;39;16;1016;3;985
7;2;3;13;1;33;33;14;38;17;1016;3;952
7;2;3;14;1;32;32;16;38;16;1016;3;1123
7;2;3;15;1;32;32;13;40;17;1016;3;1184
7;2;3;16;1;33;33;8;38;16;1015;3;1208
7;2;3;17;1;32;32;7;36;15;1015;3;1273
7;2;3;18;1;32;32;6;39;16;1015;3;1094
7;2;3;19;1;31;31;10;40;16;1016;3;1005
7;2;3;20;1;30;30;11;43;16;1016;3;856
7;2;3;21;1;28;29;9;53;18;1016;3;675
7;2;3;22;1;28;30;9;60;20;1017;3;438
7;2;3;23;1;27;29;8;69;21;1016;3;315
7;3;4;0;0;26;28;8;77;22;1016;3;230
7;3;4;1;0;26;28;8;82;23;1016;3;133
7;3;4;2;0;26;28;7;82;23;1016;3;90
7;3;4;3;0;26;28;6;79;22;1015;3;42
7;3;4;4;0;25;26;8;84;22;1016;3;11
7;3;4;5;0;26;27;2;70;20;1016;3;42
7;3;4;6;0;26;27;4;71;20;1016;3;91
7;3;4;7;0;26;28;7;77;22;1017;3;184
7;3;4;8;0;27;29;3;71;21;1017;3;351
7;3;4;9;0;29;31;5;60;20;1017;3;663
7;3;4;10;0;30;32;6;54;20;1017;3;921
7;3;4;11;0;32;33;2;48;19;1017;3;1021
7;3;4;12;0;32;33;4;44;18;1017;3;1075
7;3;4;13;0;32;34;9;47;19;1016;3;1160
7;3;4;14;0;32;34;15;49;20;1016;3;1278
7;3;4;15;0;32;33;13;45;19;1015;3;1159
7;3;4;16;0;31;33;9;48;19;1016;3;955
7;3;4;17;0;28;30;12;65;21;1015;3;852
7;3;4;18;0;30;32;7;61;21;1015;3;967
7;3;4;19;0;29;32;15;67;22;1016;3;1108
7;3;4;20;0;27;29;17;75;22;1017;3;965
7;3;4;21;0;26;28;2;79;22;1018;3;1061
7;3;4;22;0;26;28;3;79;22;1018;3;835
7;3;4;23;0;26;28;7;77;22;1018;3;209
7;4;5;0;1;26;27;14;74;21;1018;3;106
7;4;5;1;1;26;27;13;79;22;1018;3;36
7;4;5;2;1;25;26;8;83;22;1018;3;30
7;4;5;3;1;24;25;7;91;23;1018;3;10
7;4;5;4;1;24;25;10;94;23;1018;3;16
7;4;5;5;1;24;25;11;94;23;1018;3;93
7;4;5;6;1;24;25;10;94;23;1019;3;306
7;4;5;7;1;25;26;13;90;23;1020;3;677
7;4;5;8;1;26;27;12;89;24;1020;3;976
7;4;5;9;1;26;28;9;89;24;1020;3;422
7;4;5;10;1;27;30;14;85;24;1020;3;262
7;4;5;11;1;28;31;12;80;24;1020;3;462
7;4;5;12;1;28;31;16;74;23;1020;3;606
7;4;5;13;1;28;31;17;74;23;1019;3;629
7;4;5;14;1;28;31;19;72;22;1019;3;586
7;4;5;15;1;29;32;19;67;22;1019;3;717
7;4;5;16;1;29;33;22;69;23;1019;3;1002
7;4;5;17;1;28;32;20;70;22;1019;3;1540
7;4;5;18;1;25;26;25;80;21;1019;3;1250
7;4;5;19;1;24;25;19;93;22;1019;3;281
7;4;5;20;1;23;24;4;86;21;1020;3;166
7;4;5;21;1;24;25;5;87;21;1020;3;169
7;4;5;22;1;24;25;8;93;23;1020;3;153
7;4;5;23;1;24;25;9;94;23;1020;3;92
7;5;6;0;1;24;25;8;94;23;1019;3;48
7;5;6;1;1;24;25;9;94;23;1019;3;16
7;5;6;2;1;24;25;12;94;23;1018;3;16
