month;day;hour;season_y;workday_y;temperature;r_temperature;wind;humidity;dew_point;pressure;weekday;cluster;qnt
1;1;0;Winter;0;8;5;15;37;-6;1015;1;2.0;Very low
1;1;0;Winter;0;8;5;15;37;-6;1015;1;3.0;Very low
1;1;0;Winter;0;8;5;15;37;-6;1015;1;6.0;Very low
1;1;0;Winter;0;8;5;15;37;-6;1015;1;8.0;Very low
1;1;0;Winter;0;8;5;15;37;-6;1015;1;9.0;Very low
1;1;0;Winter;0;8;5;15;37;-6;1015;1;11.0;Very low
1;1;1;Winter;0;7;4;15;38;-6;1015;1;2.0;Very low
1;1;1;Winter;0;7;4;15;38;-6;1015;1;3.0;Very low
1;1;1;Winter;0;7;4;15;38;-6;1015;1;5.0;Very low
1;1;1;Winter;0;7;4;15;38;-6;1015;1;6.0;Very low
1;1;1;Winter;0;7;4;15;38;-6;1015;1;9.0;Very low
1;1;1;Winter;0;7;4;15;38;-6;1015;1;11.0;Very low
1;1;2;Winter;0;6;3;18;44;-5;1016;1;2.0;Very low
1;1;2;Winter;0;6;3;18;44;-5;1016;1;3.0;Very low
1;1;2;Winter;0;6;3;18;44;-5;1016;1;6.0;Very low
1;1;2;Winter;0;6;3;18;44;-5;1016;1;9.0;Very low
1;1;2;Winter;0;6;3;18;44;-5;1016;1;10.0;Very low
1;1;2;Winter;0;6;3;18;44;-5;1016;1;11.0;Very low
1;1;3;Winter;0;6;3;14;48;-5;1017;1;3.0;Very low
1;1;3;Winter;0;6;3;14;48;-5;1017;1;5.0;Very low
1;1;3;Winter;0;6;3;14;48;-5;1017;1;9.0;Very low
1;1;3;Winter;0;6;3;14;48;-5;1017;1;11.0;Very low
1;1;4;Winter;0;5;3;7;50;-5;1017;1;3.0;Very low
1;1;4;Winter;0;5;3;7;50;-5;1017;1;9.0;Very low
1;1;4;Winter;0;5;3;7;50;-5;1017;1;11.0;Very low
1;1;5;Winter;0;4;2;7;56;-4;1018;1;3.0;Very low
1;1;5;Winter;0;4;2;7;56;-4;1018;1;9.0;Very low
1;1;5;Winter;0;4;2;7;56;-4;1018;1;11.0;Very low
1;1;6;Winter;0;4;4;3;61;-3;1020;1;3.0;Very low
1;1;6;Winter;0;4;4;3;61;-3;1020;1;9.0;Very low
1;1;7;Winter;0;4;3;4;63;-2;1020;1;3.0;Very low
1;1;7;Winter;0;4;3;4;63;-2;1020;1;9.0;Very low
1;1;7;Winter;0;4;3;4;63;-2;1020;1;10.0;Very low
1;1;7;Winter;0;4;3;4;63;-2;1020;1;11.0;Very low
1;1;8;Winter;0;6;6;2;56;-2;1021;1;0.0;Very low
1;1;8;Winter;0;6;6;2;56;-2;1021;1;2.0;Very low
1;1;8;Winter;0;6;6;2;56;-2;1021;1;3.0;Very low
1;1;8;Winter;0;6;6;2;56;-2;1021;1;5.0;Very low
1;1;8;Winter;0;6;6;2;56;-2;1021;1;9.0;Very low
1;1;8;Winter;0;6;6;2;56;-2;1021;1;10.0;Very low
1;1;8;Winter;0;6;6;2;56;-2;1021;1;11.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;2.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;3.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;5.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;6.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;7.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;9.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;10.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;11.0;Very low
1;1;9;Winter;0;7;7;0;53;-2;1022;1;12.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;0.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;2.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;3.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;5.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;6.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;7.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;8.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;9.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;10.0;Very low
1;1;10;Winter;0;8;8;3;49;-2;1023;1;11.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;0.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;2.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;3.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;5.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;6.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;8.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;9.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;10.0;Very low
1;1;11;Winter;0;11;11;11;45;-1;1023;1;11.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;0.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;1.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;2.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;3.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;5.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;6.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;7.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;8.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;9.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;10.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;11.0;Very low
1;1;12;Winter;0;12;12;10;44;0;1023;1;12.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;0.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;1.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;2.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;3.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;5.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;6.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;7.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;8.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;9.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;10.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;11.0;Very low
1;1;13;Winter;0;13;13;8;44;1;1023;1;12.0;Very low
1;1;14;Winter;0;13;13;7;44;1;1023;1;2.0;Very low
1;1;14;Winter;0;13;13;7;44;1;1023;1;3.0;Low
1;1;14;Winter;0;13;13;7;44;1;1023;1;5.0;Very low
1;1;14;Winter;0;13;13;7;44;1;1023;1;6.0;Very low
1;1;14;Winter;0;13;13;7;44;1;1023;1;9.0;Very low
1;1;14;Winter;0;13;13;7;44;1;1023;1;10.0;Very low
1;1;14;Winter;0;13;13;7;44;1;1023;1;11.0;Very low
1;1;14;Winter;0;13;13;7;44;1;1023;1;12.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;2.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;3.0;Low
1;1;15;Winter;0;12;12;6;46;1;1024;1;4.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;5.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;6.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;8.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;9.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;10.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;11.0;Very low
1;1;15;Winter;0;12;12;6;46;1;1024;1;12.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;2.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;3.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;5.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;6.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;9.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;10.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;11.0;Very low
1;1;16;Winter;0;11;10;7;51;1;1025;1;12.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;2.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;3.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;5.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;6.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;8.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;9.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;10.0;Very low
1;1;17;Winter;0;9;8;6;59;1;1026;1;11.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;0.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;2.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;3.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;5.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;6.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;9.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;10.0;Very low
1;1;18;Winter;0;8;6;11;62;1;1026;1;11.0;Very low
1;1;19;Winter;0;8;7;5;56;0;1027;1;2.0;Very low
1;1;19;Winter;0;8;7;5;56;0;1027;1;3.0;Very low
1;1;19;Winter;0;8;7;5;56;0;1027;1;5.0;Very low
1;1;19;Winter;0;8;7;5;56;0;1027;1;6.0;Very low
1;1;19;Winter;0;8;7;5;56;0;1027;1;9.0;Very low
1;1;19;Winter;0;8;7;5;56;0;1027;1;10.0;Very low
1;1;19;Winter;0;8;7;5;56;0;1027;1;11.0;Very low
1;1;20;Winter;0;8;8;0;53;-1;1028;1;2.0;Very low
1;1;20;Winter;0;8;8;0;53;-1;1028;1;3.0;Very low
1;1;20;Winter;0;8;8;0;53;-1;1028;1;5.0;Very low
1;1;20;Winter;0;8;8;0;53;-1;1028;1;9.0;Very low
1;1;20;Winter;0;8;8;0;53;-1;1028;1;10.0;Very low
1;1;20;Winter;0;8;8;0;53;-1;1028;1;11.0;Very low
1;1;20;Winter;0;8;8;0;53;-1;1028;1;12.0;Very low
1;1;21;Winter;0;7;7;0;67;1;1028;1;2.0;Very low
1;1;21;Winter;0;7;7;0;67;1;1028;1;3.0;Very low
1;1;21;Winter;0;7;7;0;67;1;1028;1;5.0;Very low
1;1;21;Winter;0;7;7;0;67;1;1028;1;6.0;Very low
1;1;21;Winter;0;7;7;0;67;1;1028;1;9.0;Very low
1;1;21;Winter;0;7;7;0;67;1;1028;1;10.0;Very low
1;1;21;Winter;0;7;7;0;67;1;1028;1;11.0;Very low
1;1;22;Winter;0;7;6;6;67;1;1028;1;1.0;Very low
1;1;22;Winter;0;7;6;6;67;1;1028;1;2.0;Very low
1;1;22;Winter;0;7;6;6;67;1;1028;1;3.0;Very low
1;1;22;Winter;0;7;6;6;67;1;1028;1;5.0;Very low
1;1;22;Winter;0;7;6;6;67;1;1028;1;6.0;Very low
1;1;22;Winter;0;7;6;6;67;1;1028;1;9.0;Very low
1;1;22;Winter;0;7;6;6;67;1;1028;1;11.0;Very low
1;1;23;Winter;0;8;6;9;62;1;1028;1;1.0;Very low
1;1;23;Winter;0;8;6;9;62;1;1028;1;2.0;Very low
1;1;23;Winter;0;8;6;9;62;1;1028;1;3.0;Very low
1;1;23;Winter;0;8;6;9;62;1;1028;1;5.0;Very low
1;1;23;Winter;0;8;6;9;62;1;1028;1;9.0;Very low
1;1;23;Winter;0;8;6;9;62;1;1028;1;11.0;Very low
1;2;0;Winter;0;8;7;3;62;1;1028;2;3.0;Very low
1;2;0;Winter;0;8;7;3;62;1;1028;2;8.0;Very low
1;2;0;Winter;0;8;7;3;62;1;1028;2;9.0;Very low
1;2;0;Winter;0;8;7;3;62;1;1028;2;11.0;Very low
1;2;1;Winter;0;8;8;0;64;1;1028;2;2.0;Very low
1;2;1;Winter;0;8;8;0;64;1;1028;2;3.0;Very low
1;2;1;Winter;0;8;8;0;64;1;1028;2;9.0;Very low
1;2;1;Winter;0;8;8;0;64;1;1028;2;10.0;Very low
1;2;2;Winter;0;7;6;5;76;3;1029;2;3.0;Very low
1;2;2;Winter;0;7;6;5;76;3;1029;2;11.0;Very low
1;2;3;Winter;0;6;4;9;81;3;1029;2;9.0;Very low
1;2;4;Winter;0;6;4;11;87;4;1029;2;3.0;Very low
1;2;4;Winter;0;6;4;11;87;4;1029;2;9.0;Very low
1;2;5;Winter;0;5;2;17;93;4;1029;2;3.0;Very low
1;2;5;Winter;0;5;2;17;93;4;1029;2;9.0;Very low
1;2;5;Winter;0;5;2;17;93;4;1029;2;11.0;Very low
1;2;6;Winter;0;5;2;16;93;4;1028;2;2.0;Very low
1;2;6;Winter;0;5;2;16;93;4;1028;2;3.0;Very low
1;2;6;Winter;0;5;2;16;93;4;1028;2;6.0;Very low
1;2;6;Winter;0;5;2;16;93;4;1028;2;9.0;Very low
1;2;6;Winter;0;5;2;16;93;4;1028;2;11.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;0.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;2.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;3.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;5.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;6.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;8.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;9.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;10.0;Very low
1;2;7;Winter;0;5;2;14;98;5;1028;2;11.0;Very low
1;2;8;Winter;0;6;3;12;96;5;1028;2;2.0;Very low
1;2;8;Winter;0;6;3;12;96;5;1028;2;3.0;Very low
1;2;8;Winter;0;6;3;12;96;5;1028;2;5.0;Very low
1;2;8;Winter;0;6;3;12;96;5;1028;2;6.0;Very low
1;2;8;Winter;0;6;3;12;96;5;1028;2;8.0;Very low
1;2;8;Winter;0;6;3;12;96;5;1028;2;9.0;Very low
1;2;8;Winter;0;6;3;12;96;5;1028;2;11.0;Very low
1;2;9;Winter;0;6;3;12;98;6;1028;2;2.0;Very low
1;2;9;Winter;0;6;3;12;98;6;1028;2;3.0;Very low
1;2;9;Winter;0;6;3;12;98;6;1028;2;6.0;Very low
1;2;9;Winter;0;6;3;12;98;6;1028;2;7.0;Very low
1;2;9;Winter;0;6;3;12;98;6;1028;2;9.0;Very low
1;2;9;Winter;0;6;3;12;98;6;1028;2;10.0;Very low
1;2;9;Winter;0;6;3;12;98;6;1028;2;11.0;Very low
1;2;10;Winter;0;7;5;13;95;6;1028;2;2.0;Very low
1;2;10;Winter;0;7;5;13;95;6;1028;2;3.0;Very low
1;2;10;Winter;0;7;5;13;95;6;1028;2;5.0;Very low
1;2;10;Winter;0;7;5;13;95;6;1028;2;6.0;Very low
1;2;10;Winter;0;7;5;13;95;6;1028;2;9.0;Very low
1;2;10;Winter;0;7;5;13;95;6;1028;2;10.0;Very low
1;2;10;Winter;0;7;5;13;95;6;1028;2;11.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;0.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;2.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;3.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;5.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;6.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;9.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;10.0;Very low
1;2;11;Winter;0;7;5;13;97;7;1027;2;11.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;0.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;2.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;3.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;5.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;6.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;9.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;10.0;Very low
1;2;12;Winter;0;7;4;15;100;7;1026;2;11.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;0.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;2.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;3.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;5.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;6.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;8.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;9.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;11.0;Very low
1;2;13;Winter;0;7;4;16;96;6;1025;2;12.0;Very low
1;2;14;Winter;0;7;4;15;96;6;1025;2;2.0;Very low
1;2;14;Winter;0;7;4;15;96;6;1025;2;3.0;Very low
1;2;14;Winter;0;7;4;15;96;6;1025;2;5.0;Very low
1;2;14;Winter;0;7;4;15;96;6;1025;2;6.0;Very low
1;2;14;Winter;0;7;4;15;96;6;1025;2;9.0;Very low
1;2;14;Winter;0;7;4;15;96;6;1025;2;10.0;Very low
1;2;14;Winter;0;7;4;15;96;6;1025;2;11.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;2.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;3.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;5.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;6.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;8.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;9.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;10.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;11.0;Very low
1;2;15;Winter;0;7;4;18;93;6;1025;2;12.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;1.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;2.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;3.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;5.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;6.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;9.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;10.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;11.0;Very low
1;2;16;Winter;0;7;4;16;93;6;1025;2;12.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;0.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;2.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;3.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;5.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;8.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;9.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;10.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;11.0;Very low
1;2;17;Winter;0;7;4;17;93;6;1024;2;12.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;2.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;3.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;5.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;6.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;8.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;9.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;10.0;Very low
1;2;18;Winter;0;7;4;15;98;7;1024;2;11.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;2.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;3.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;5.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;6.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;8.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;9.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;10.0;Very low
1;2;19;Winter;0;7;4;15;96;6;1024;2;11.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;2.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;3.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;5.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;6.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;9.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;10.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;11.0;Very low
1;2;20;Winter;0;7;4;14;93;6;1023;2;12.0;Very low
1;2;21;Winter;0;7;4;14;93;6;1023;2;2.0;Very low
1;2;21;Winter;0;7;4;14;93;6;1023;2;3.0;Very low
1;2;21;Winter;0;7;4;14;93;6;1023;2;5.0;Very low
1;2;21;Winter;0;7;4;14;93;6;1023;2;6.0;Very low
1;2;21;Winter;0;7;4;14;93;6;1023;2;8.0;Very low
1;2;21;Winter;0;7;4;14;93;6;1023;2;9.0;Very low
1;2;21;Winter;0;7;4;14;93;6;1023;2;11.0;Very low
1;2;22;Winter;0;7;4;15;93;6;1022;2;2.0;Very low
1;2;22;Winter;0;7;4;15;93;6;1022;2;3.0;Very low
1;2;22;Winter;0;7;4;15;93;6;1022;2;5.0;Very low
1;2;22;Winter;0;7;4;15;93;6;1022;2;6.0;Very low
1;2;22;Winter;0;7;4;15;93;6;1022;2;9.0;Very low
1;2;22;Winter;0;7;4;15;93;6;1022;2;10.0;Very low
1;2;22;Winter;0;7;4;15;93;6;1022;2;11.0;Very low
1;2;23;Winter;0;7;4;13;95;6;1022;2;2.0;Very low
1;2;23;Winter;0;7;4;13;95;6;1022;2;3.0;Very low
1;2;23;Winter;0;7;4;13;95;6;1022;2;6.0;Very low
1;2;23;Winter;0;7;4;13;95;6;1022;2;9.0;Very low
1;2;23;Winter;0;7;4;13;95;6;1022;2;10.0;Very low
1;2;23;Winter;0;7;4;13;95;6;1022;2;11.0;Very low
1;3;0;Winter;1;6;3;13;100;6;1020;3;3.0;Very low
1;3;0;Winter;1;6;3;13;100;6;1020;3;5.0;Very low
1;3;0;Winter;1;6;3;13;100;6;1020;3;9.0;Very low
1;3;0;Winter;1;6;3;13;100;6;1020;3;10.0;Very low
1;3;0;Winter;1;6;3;13;100;6;1020;3;11.0;Very low
1;3;0;Winter;1;6;3;13;100;6;1020;3;12.0;Very low
1;3;1;Winter;1;6;3;15;100;6;1020;3;1.0;Very low
1;3;1;Winter;1;6;3;15;100;6;1020;3;3.0;Very low
1;3;1;Winter;1;6;3;15;100;6;1020;3;9.0;Very low
1;3;1;Winter;1;6;3;15;100;6;1020;3;10.0;Very low
1;3;1;Winter;1;6;3;15;100;6;1020;3;11.0;Very low
1;3;2;Winter;1;6;4;12;100;6;1020;3;6.0;Very low
1;3;2;Winter;1;6;4;12;100;6;1020;3;10.0;Very low
1;3;4;Winter;1;6;3;15;100;6;1016;3;3.0;Very low
1;3;4;Winter;1;6;3;15;100;6;1016;3;11.0;Very low
1;3;5;Winter;1;6;4;12;100;6;1016;3;0.0;Very low
1;3;5;Winter;1;6;4;12;100;6;1016;3;2.0;Very low
1;3;5;Winter;1;6;4;12;100;6;1016;3;3.0;Very low
1;3;5;Winter;1;6;4;12;100;6;1016;3;8.0;Very low
1;3;5;Winter;1;6;4;12;100;6;1016;3;9.0;Very low
1;3;5;Winter;1;6;4;12;100;6;1016;3;11.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;1.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;2.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;3.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;6.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;8.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;9.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;10.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;11.0;Very low
1;3;6;Winter;1;6;4;11;100;6;1015;3;12.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;2.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;3.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;5.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;6.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;8.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;9.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;10.0;Very low
1;3;7;Winter;1;6;4;11;100;6;1014;3;11.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;2.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;3.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;5.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;6.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;8.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;9.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;10.0;Very low
1;3;8;Winter;1;6;3;12;100;6;1012;3;11.0;Very low
1;3;9;Winter;1;6;3;15;100;6;1011;3;2.0;Very low
1;3;9;Winter;1;6;3;15;100;6;1011;3;3.0;Very low
1;3;9;Winter;1;6;3;15;100;6;1011;3;5.0;Very low
1;3;9;Winter;1;6;3;15;100;6;1011;3;6.0;Very low
1;3;9;Winter;1;6;3;15;100;6;1011;3;9.0;Very low
1;3;9;Winter;1;6;3;15;100;6;1011;3;10.0;Very low
1;3;9;Winter;1;6;3;15;100;6;1011;3;11.0;Very low
1;3;10;Winter;1;7;6;6;97;7;1011;3;3.0;Very low
1;3;10;Winter;1;7;6;6;97;7;1011;3;5.0;Very low
1;3;10;Winter;1;7;6;6;97;7;1011;3;6.0;Very low
1;3;10;Winter;1;7;6;6;97;7;1011;3;8.0;Very low
1;3;10;Winter;1;7;6;6;97;7;1011;3;9.0;Very low
1;3;10;Winter;1;7;6;6;97;7;1011;3;10.0;Very low
1;3;10;Winter;1;7;6;6;97;7;1011;3;11.0;Very low
1;3;11;Winter;1;7;5;9;99;7;1010;3;2.0;Very low
1;3;11;Winter;1;7;5;9;99;7;1010;3;3.0;Very low
1;3;11;Winter;1;7;5;9;99;7;1010;3;6.0;Very low
1;3;11;Winter;1;7;5;9;99;7;1010;3;9.0;Very low
1;3;11;Winter;1;7;5;9;99;7;1010;3;10.0;Very low
1;3;11;Winter;1;7;5;9;99;7;1010;3;11.0;Very low
1;3;12;Winter;1;7;5;8;100;7;1008;3;0.0;Very low
1;3;12;Winter;1;7;5;8;100;7;1008;3;2.0;Very low
1;3;12;Winter;1;7;5;8;100;7;1008;3;3.0;Very low
1;3;12;Winter;1;7;5;8;100;7;1008;3;5.0;Very low
1;3;12;Winter;1;7;5;8;100;7;1008;3;6.0;Very low
1;3;12;Winter;1;7;5;8;100;7;1008;3;9.0;Very low
1;3;12;Winter;1;7;5;8;100;7;1008;3;10.0;Very low
